track_popularity,playlist_name,danceability,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
50,7,0.772,6,0,0.307,0.0149,0.0,0.355,0.518,84.038,298600.0
30,7,0.801,1,0,0.234,0.00876,0.0,0.401,0.447,82.018,262107.0
39,7,0.784,2,0,0.281,0.0342,0.0,0.283,0.747,77.856,258760.0
28,7,0.944,6,1,0.0704,0.0087,0.0,0.457,0.948,136.05,257827.0
22,7,0.563,10,0,0.338,0.0931,2.52e-05,0.0505,0.436,179.512,193733.0
26,7,0.505,5,1,0.264,0.479,0.0,0.199,0.68,170.241,257627.0
48,7,0.542,6,1,0.378,0.0346,0.0,0.323,0.509,146.7,274467.0
46,7,0.664,6,0,0.29,0.0375,0.00111,0.28,0.764,151.583,221760.0
30,7,0.84,6,0,0.377,0.0983,0.0,0.144,0.793,84.06,353440.0
18,7,0.776,4,0,0.299,0.144,7.43e-05,0.0567,0.649,85.623,183840.0
11,7,0.806,4,1,0.391,0.111,0.0,0.0831,0.745,79.008,171800.0
30,7,0.782,1,1,0.111,0.00834,0.0,0.163,0.641,104.067,269920.0
77,7,0.727,2,0,0.14,0.227,0.000164,0.198,0.607,168.189,289160.0
41,7,0.725,1,0,0.423,0.0107,0.0,0.35,0.454,106.223,191533.0
18,7,0.631,9,1,0.312,0.0163,0.0,0.217,0.632,178.006,296240.0
27,7,0.835,4,0,0.226,0.206,0.0,0.122,0.688,84.003,145067.0
27,7,0.82,2,1,0.285,0.0727,0.0,0.147,0.482,86.909,274467.0
19,7,0.816,4,0,0.268,0.373,0.0,0.139,0.72,86.998,241413.0
27,7,0.876,2,1,0.21,0.000812,0.0,0.0515,0.666,143.865,214920.0
71,7,0.956,11,0,0.12,0.206,0.0,0.0615,0.912,107.075,228240.0
34,7,0.511,10,0,0.146,0.00356,0.0,0.138,0.211,77.188,185613.0
58,7,0.921,7,1,0.235,0.094,0.0,0.592,0.892,131.059,296587.0
21,7,0.386,4,0,0.221,0.000249,0.0,0.633,0.277,84.91,240333.0
59,7,0.933,7,1,0.347,0.00112,0.00248,0.107,0.595,102.017,179160.0
34,7,0.844,6,0,0.283,0.169,0.0,0.226,0.626,102.907,235973.0
28,7,0.66,4,0,0.0441,0.000236,0.000433,0.294,0.347,101.98,243613.0
42,7,0.899,1,1,0.306,0.175,0.000823,0.191,0.547,95.383,118707.0
21,7,0.885,1,0,0.457,0.159,1.25e-06,0.0803,0.621,79.928,230333.0
22,7,0.659,2,1,0.11,0.00915,5.72e-05,0.112,0.742,182.103,233960.0
20,7,0.542,1,0,0.0655,0.00155,0.000161,0.151,0.76,167.788,309107.0
65,7,0.874,7,1,0.129,0.0155,0.0,0.0968,0.541,95.826,265600.0
39,7,0.618,10,0,0.104,0.056,0.0,0.409,0.333,188.162,280827.0
34,7,0.774,4,1,0.284,0.361,0.0,0.522,0.807,131.979,292893.0
10,7,0.823,1,0,0.337,0.418,0.0,0.103,0.469,159.762,227200.0
30,7,0.831,1,1,0.251,0.0297,0.0,0.0694,0.218,101.946,347000.0
28,7,0.838,10,0,0.267,0.0381,0.0,0.0642,0.721,88.012,251507.0
24,7,0.692,2,1,0.248,0.0202,0.0,0.303,0.333,163.932,279800.0
32,7,0.605,10,0,0.17,0.259,0.0,0.192,0.753,145.915,235533.0
39,7,0.482,3,0,0.384,0.223,0.0,0.102,0.458,204.483,273307.0
27,7,0.811,7,1,0.35,0.125,6.05e-05,0.3,0.638,160.95,238760.0
40,7,0.494,1,1,0.364,0.0478,0.0,0.353,0.468,168.894,352507.0
38,7,0.922,11,1,0.214,0.0623,0.0,0.302,0.917,93.874,255187.0
21,7,0.719,7,1,0.281,0.223,0.0,0.559,0.579,161.714,311707.0
34,7,0.734,1,0,0.0351,0.0002,1.16e-05,0.0951,0.668,101.998,365360.0
25,7,0.798,11,0,0.123,0.535,3.24e-06,0.131,0.895,138.011,252000.0
20,7,0.633,2,0,0.467,0.445,0.0,0.0462,0.719,91.906,171707.0
34,7,0.661,7,1,0.417,0.0176,0.0,0.114,0.691,169.631,276840.0
44,7,0.8,0,1,0.432,0.0314,0.0,0.586,0.47,85.047,246280.0
38,7,0.878,0,1,0.239,0.0308,0.0,0.173,0.867,141.385,292147.0
8,7,0.663,1,0,0.151,0.00435,0.0292,0.137,0.54,159.849,278400.0
36,7,0.7,11,0,0.324,0.0084,0.0,0.0904,0.53,167.863,253400.0
23,7,0.704,6,0,0.201,0.00033,0.00206,0.0654,0.529,79.118,235267.0
40,7,0.721,9,1,0.363,0.0987,0.0,0.331,0.557,176.018,198995.0
34,7,0.561,8,0,0.322,0.0846,0.0,0.0622,0.78,82.158,286200.0
32,7,0.885,3,1,0.201,0.0927,0.000205,0.0595,0.634,150.498,306653.0
18,7,0.477,10,0,0.422,0.318,0.0,0.132,0.451,173.696,303533.0
33,7,0.828,6,0,0.295,0.0462,7.63e-06,0.0671,0.939,147.947,273440.0
14,7,0.737,2,1,0.358,0.0436,0.0,0.0798,0.662,173.786,310827.0
22,7,0.742,9,0,0.0584,0.172,0.000281,0.069,0.708,94.016,301333.0
63,7,0.551,11,1,0.0344,0.0155,0.0,0.169,0.332,73.464,274333.0
18,7,0.744,1,1,0.101,0.0388,0.0,0.272,0.697,137.974,242773.0
35,7,0.656,2,1,0.0754,0.0026,0.0068,0.275,0.476,179.643,248467.0
28,7,0.879,11,0,0.322,0.0447,4.83e-05,0.899,0.896,156.832,238333.0
32,7,0.91,1,1,0.261,0.0563,0.0,0.0686,0.616,119.979,228720.0
31,7,0.658,11,0,0.269,0.00917,0.0,0.172,0.519,189.919,304080.0
21,7,0.709,11,0,0.107,0.00441,0.0,0.14,0.313,84.94,280200.0
26,7,0.635,9,1,0.48,0.0844,0.0,0.143,0.774,156.099,223147.0
48,105,0.769,4,0,0.166,0.121,0.0,0.0855,0.682,155.024,111484.0
42,105,0.436,9,0,0.0941,0.637,2.68e-06,0.105,0.0861,195.906,142041.0
80,105,0.789,6,0,0.0729,0.0982,0.0,0.0962,0.549,96.035,341875.0
41,105,0.496,7,1,0.0793,0.016,3.1e-06,0.0738,0.541,132.04,134240.0
44,105,0.609,0,0,0.0422,0.3,0.362,0.189,0.0983,105.019,214360.0
45,105,0.729,6,0,0.043,0.0361,0.0,0.119,0.288,129.941,192160.0
40,105,0.819,1,1,0.227,0.277,0.0,0.126,0.526,129.82,181032.0
49,105,0.706,5,0,0.311,0.0768,0.21,0.0419,0.465,200.095,235905.0
37,105,0.669,7,1,0.291,0.00834,0.0,0.108,0.228,95.882,151954.0
81,105,0.878,5,1,0.0578,0.183,0.0,0.0714,0.694,112.022,158571.0
42,105,0.889,8,0,0.104,0.319,2.77e-05,0.104,0.527,140.008,194715.0
47,105,0.747,2,1,0.287,0.465,1.84e-06,0.144,0.53,87.979,190909.0
76,105,0.513,0,1,0.0364,0.00968,0.0,0.11,0.234,139.987,238459.0
28,105,0.742,6,1,0.256,0.188,0.0,0.0878,0.537,150.114,154000.0
45,105,0.82,1,1,0.273,0.274,0.0,0.257,0.779,76.538,175752.0
38,105,0.864,2,1,0.553,0.18,0.0,0.051,0.538,124.07,148032.0
37,105,0.749,2,1,0.0411,0.00119,0.00107,0.169,0.204,149.908,230400.0
40,105,0.701,0,1,0.0477,0.503,0.0,0.0998,0.228,131.063,228352.0
38,105,0.773,0,1,0.15,0.106,0.0,0.279,0.413,97.96,188575.0
37,105,0.836,2,0,0.289,0.0446,0.000536,0.311,0.67,94.838,141505.0
68,105,0.944,10,0,0.291,0.00818,0.0,0.0893,0.328,120.102,170156.0
66,105,0.889,6,0,0.074,0.0412,0.0,0.0798,0.584,98.005,169687.0
35,105,0.874,0,1,0.374,0.00343,0.0,0.105,0.823,126.056,201352.0
53,105,0.861,7,1,0.0518,0.109,0.0,0.0955,0.75,139.956,166000.0
51,105,0.841,10,1,0.252,0.201,0.0,0.311,0.783,103.998,170048.0
49,105,0.582,1,1,0.0595,0.0128,0.343,0.175,0.499,140.045,178286.0
35,105,0.738,9,1,0.221,0.236,0.00758,0.114,0.367,174.982,139171.0
36,105,0.694,0,0,0.175,0.111,0.0,0.113,0.205,139.986,164587.0
37,105,0.666,9,1,0.07,0.209,0.000656,0.105,0.573,140.041,171429.0
81,105,0.974,6,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040.0
41,105,0.865,11,0,0.0817,0.112,1.21e-06,0.0959,0.788,139.926,156000.0
70,105,0.957,0,1,0.115,0.0525,0.0,0.117,0.577,110.508,217220.0
38,105,0.389,1,1,0.0314,0.102,0.0,0.112,0.3,67.956,180662.0
82,105,0.883,2,0,0.0633,0.189,0.0,0.0971,0.312,99.978,174100.0
69,105,0.645,1,0,0.202,0.0104,0.0,0.273,0.171,120.672,209120.0
33,105,0.688,10,0,0.137,0.12,3.23e-06,0.0824,0.6,77.277,87120.0
61,113,0.852,7,1,0.0427,0.0168,0.45,0.133,0.666,129.029,250627.0
18,113,0.814,11,1,0.235,0.175,0.000671,0.0605,0.544,93.43,268005.0
70,113,0.884,1,1,0.283,0.0778,0.0,0.0732,0.584,101.868,263227.0
71,113,0.735,10,0,0.036,0.615,0.0,0.158,0.726,100.202,211666.0
1,113,0.563,5,0,0.0768,0.0276,0.0,0.365,0.275,176.029,244014.0
71,113,0.747,9,0,0.126,0.0128,0.0,0.126,0.56,136.024,213507.0
55,113,0.887,1,1,0.0434,0.00933,0.0213,0.159,0.826,113.0,182813.0
75,113,0.781,1,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,219306.0
64,113,0.886,8,1,0.131,0.00215,1.15e-05,0.31,0.178,119.906,239574.0
35,113,0.741,5,1,0.113,0.0862,0.0,0.113,0.593,76.075,210429.0
44,113,0.88,7,1,0.106,0.173,0.0,0.199,0.7,105.065,222770.0
52,113,0.947,11,0,0.296,0.00815,0.0,0.0811,0.634,99.999,215700.0
0,113,0.532,7,0,0.348,0.371,0.0,0.114,0.538,95.307,167160.0
1,113,0.712,0,1,0.136,0.0062,3.42e-05,0.634,0.209,127.89,268600.0
59,113,0.834,7,0,0.0745,0.00799,0.0,0.217,0.788,103.009,163960.0
3,113,0.75,8,1,0.0386,0.0651,0.8,0.0778,0.364,131.985,214549.0
56,113,0.622,9,1,0.329,0.0266,2.97e-06,0.152,0.57,93.839,252987.0
31,113,0.867,5,1,0.0961,0.13,0.103,0.357,0.331,100.023,223240.0
0,113,0.943,11,0,0.162,0.0088,0.402,0.057,0.504,100.01,189600.0
13,113,0.765,6,1,0.277,0.571,0.0479,0.0787,0.292,74.931,129600.0
68,113,0.874,11,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,237400.0
42,113,0.84,1,1,0.205,0.0895,0.0,0.362,0.283,132.0,278608.0
65,113,0.959,8,1,0.0713,0.0358,0.0,0.358,0.408,127.029,213000.0
58,113,0.864,3,1,0.22,0.144,0.0,0.104,0.38,139.934,238534.0
55,113,0.589,8,1,0.163,0.122,0.00414,0.0882,0.236,133.97,184013.0
13,113,0.6,10,1,0.388,0.228,0.0,0.303,0.256,131.635,204148.0
57,113,0.849,1,0,0.363,0.346,0.0,0.0564,0.393,144.186,206655.0
0,113,0.401,1,1,0.377,0.0922,0.0,0.193,0.318,142.631,274555.0
30,113,0.731,1,1,0.276,0.142,0.0,0.187,0.271,145.618,326878.0
25,113,0.807,5,0,0.281,0.00213,0.0,0.143,0.384,140.052,185587.0
34,113,0.566,7,1,0.3,0.0604,0.0,0.283,0.361,84.033,247133.0
65,113,0.667,0,0,0.323,0.0428,0.0,0.183,0.368,110.953,230693.0
0,113,0.427,4,0,0.442,0.076,0.0,0.575,0.601,138.997,192052.0
73,113,0.763,10,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507.0
46,113,0.853,1,1,0.217,0.0502,0.0,0.304,0.694,136.045,211787.0
25,113,0.527,0,1,0.621,0.53,0.0,0.181,0.407,69.206,135507.0
66,113,0.875,0,1,0.359,0.275,0.0,0.122,0.661,92.039,274093.0
1,113,0.551,1,0,0.0913,0.118,0.0,0.109,0.2,79.991,241000.0
40,113,0.675,8,0,0.351,0.856,0.0164,0.176,0.568,92.397,236307.0
2,113,0.277,8,1,0.493,0.114,0.0,0.0839,0.193,197.24,189960.0
22,113,0.658,10,0,0.249,0.812,9.78e-05,0.333,0.229,110.044,154667.0
44,113,0.714,1,1,0.0722,0.0362,0.00315,0.148,0.782,101.75,320053.0
75,113,0.766,1,1,0.268,0.00112,0.0,0.168,0.299,130.073,188013.0
71,113,0.685,10,0,0.414,0.0292,0.0,0.369,0.266,145.245,247867.0
62,113,0.758,5,0,0.255,0.509,0.000467,0.0913,0.312,146.054,188703.0
61,113,0.897,8,0,0.27,0.0633,0.0,0.116,0.193,127.081,334467.0
38,113,0.701,9,1,0.0473,0.00917,0.19,0.113,0.0883,100.007,219025.0
0,113,0.706,1,1,0.182,0.0176,0.598,0.0529,0.298,99.976,202933.0
21,113,0.476,8,1,0.0576,0.0784,1.02e-05,0.122,0.142,199.864,205947.0
85,113,0.748,8,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960.0
56,113,0.886,8,1,0.131,0.236,0.0,0.057,0.708,145.99,225205.0
20,113,0.791,1,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,173987.0
29,113,0.733,1,0,0.117,0.0031,1.58e-06,0.077,0.923,133.261,183110.0
41,113,0.768,9,1,0.34,0.169,9.04e-06,0.0839,0.806,154.953,229350.0
2,113,0.697,7,1,0.272,0.168,0.0,0.38,0.561,102.733,290160.0
15,113,0.77,10,0,0.0483,0.0104,1.61e-06,0.354,0.621,127.998,277465.0
26,113,0.834,0,1,0.412,0.167,0.0748,0.335,0.887,139.115,158826.0
0,113,0.573,1,0,0.0483,0.0254,0.000291,0.182,0.624,150.045,226000.0
17,113,0.646,1,0,0.342,0.0192,0.0,0.0762,0.625,92.88,207401.0
35,113,0.903,4,0,0.272,0.0401,0.293,0.0638,0.385,104.953,155637.0
56,113,0.853,8,0,0.296,0.0118,0.0,0.151,0.565,150.012,166693.0
63,113,0.875,7,1,0.0932,0.135,0.0,0.292,0.231,130.0,222600.0
52,113,0.851,5,0,0.1,0.046,0.0,0.0716,0.429,107.971,342720.0
17,113,0.876,7,1,0.0953,0.036,0.0,0.145,0.128,129.993,236627.0
0,113,0.762,9,1,0.0432,0.0919,6.02e-05,0.176,0.411,99.029,184280.0
2,113,0.745,8,1,0.0439,0.0206,0.0,0.0721,0.531,97.955,228400.0
63,113,0.741,0,1,0.378,0.153,0.0,0.109,0.428,97.092,220964.0
12,113,0.906,1,0,0.0903,0.000243,3.23e-05,0.0975,0.423,150.018,177000.0
10,113,0.794,0,1,0.0628,0.158,0.0,0.139,0.345,145.945,291893.0
10,113,0.612,6,0,0.128,0.000915,0.873,0.824,0.412,160.057,199714.0
14,113,0.671,5,0,0.244,0.11,0.0,0.0825,0.296,110.898,191600.0
66,113,0.478,4,0,0.126,0.0749,0.0105,0.0633,0.204,139.941,189973.0
65,113,0.502,1,1,0.0934,0.117,2.91e-06,0.0957,0.356,174.153,242069.0
44,113,0.747,8,1,0.283,0.0223,0.0,0.0902,0.501,113.99,206316.0
57,113,0.823,1,1,0.116,0.151,0.0,0.122,0.348,131.988,195413.0
13,113,0.527,7,0,0.227,0.175,0.0,0.0661,0.765,137.033,202827.0
71,113,0.727,1,1,0.327,0.317,0.0,0.219,0.386,167.909,197133.0
77,113,0.886,6,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184.0
2,113,0.923,6,0,0.0909,0.0799,0.0,0.137,0.328,112.973,313573.0
0,113,0.768,9,1,0.403,0.211,0.0,0.356,0.461,89.916,272280.0
66,113,0.964,9,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240.0
7,113,0.853,1,1,0.202,0.0462,0.0,0.341,0.654,142.079,205879.0
71,113,0.898,1,1,0.112,0.336,8.61e-06,0.232,0.64,131.99,213989.0
19,113,0.648,6,1,0.0533,0.169,0.0,0.0787,0.475,114.053,189474.0
50,113,0.759,11,0,0.0818,0.0223,0.0,0.231,0.469,105.009,209733.0
44,113,0.665,11,0,0.37,0.145,0.0,0.196,0.62,144.124,205505.0
0,113,0.721,10,0,0.491,0.451,0.0,0.686,0.5,92.78,189573.0
0,113,0.587,2,1,0.204,0.00127,0.0,0.287,0.137,70.141,219652.0
65,113,0.685,11,0,0.149,0.812,0.0019,0.21,0.389,122.599,215938.0
0,113,0.953,1,0,0.278,0.00502,8.01e-05,0.069,0.369,105.025,200854.0
0,113,0.584,6,0,0.49,0.152,4.61e-06,0.442,0.652,149.704,231320.0
59,113,0.909,8,1,0.175,0.000704,0.000823,0.36,0.0986,138.043,224613.0
42,113,0.84,4,0,0.435,0.481,1.55e-05,0.104,0.405,120.848,312333.0
54,113,0.539,1,0,0.12,0.00224,0.835,0.0623,0.389,129.956,174399.0
12,113,0.563,11,1,0.127,0.113,0.0,0.0788,0.812,173.906,222920.0
51,13,0.247,7,1,0.0403,0.0444,0.00911,0.103,0.318,72.506,206720.0
54,13,0.528,0,1,0.0261,0.0121,0.0204,0.158,0.668,145.989,204225.0
49,13,0.484,7,1,0.0268,3.75e-05,1.45e-05,0.108,0.638,84.975,193765.0
59,13,0.445,11,1,0.0328,0.117,0.0,0.0595,0.378,74.049,216143.0
66,13,0.264,0,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,280467.0
57,13,0.574,10,1,0.0524,0.00207,1.12e-05,0.0333,0.784,116.007,189133.0
54,13,0.613,11,0,0.0263,0.0147,0.0,0.245,0.523,87.467,152468.0
38,13,0.59,2,1,0.0783,0.00274,0.0,0.0694,0.344,123.016,247819.0
62,13,0.388,11,0,0.0409,0.0097,5.98e-06,0.326,0.275,164.644,228987.0
0,13,0.557,10,0,0.0436,0.000186,0.00566,0.443,0.803,115.982,213376.0
18,13,0.562,7,1,0.0396,3.03e-05,0.000329,0.0327,0.649,66.503,193281.0
63,13,0.547,6,1,0.0264,0.0224,0.0,0.523,0.716,79.963,181868.0
30,13,0.252,7,1,0.0691,8.68e-06,0.751,0.105,0.385,119.927,209013.0
47,13,0.425,2,0,0.0798,0.0332,0.158,0.19,0.262,154.061,206037.0
39,13,0.755,8,0,0.0891,0.0114,0.000233,0.0772,0.59,119.979,188000.0
46,13,0.514,11,0,0.0534,0.00581,0.0,0.176,0.564,126.016,157381.0
39,13,0.15,7,1,0.0359,0.0212,0.483,0.104,0.341,66.76,218293.0
8,13,0.356,9,1,0.0467,0.000291,0.000928,0.23,0.265,128.279,195317.0
56,13,0.457,6,1,0.0339,0.000136,3.12e-06,0.0896,0.704,154.038,201680.0
1,13,0.342,2,0,0.0411,0.0775,0.107,0.113,0.516,168.021,204375.0
35,13,0.572,9,0,0.0855,0.305,0.616,0.325,0.532,128.931,256086.0
49,13,0.295,3,0,0.0631,0.00393,0.0722,0.102,0.615,140.979,214048.0
54,13,0.474,5,1,0.0282,0.79,0.463,0.133,0.327,94.2,176960.0
34,13,0.428,7,1,0.0457,0.00725,1.86e-05,0.282,0.431,126.013,283136.0
9,13,0.357,9,1,0.0672,0.00645,0.0227,0.695,0.691,185.185,164811.0
0,13,0.448,5,1,0.0932,0.15,0.000594,0.368,0.733,120.552,285747.0
41,13,0.515,0,0,0.0482,0.00367,0.0,0.21,0.663,127.955,182827.0
63,13,0.619,5,0,0.0393,0.0243,0.000286,0.402,0.533,126.267,236583.0
61,13,0.587,5,1,0.0377,0.0353,0.0,0.331,0.591,96.519,172516.0
2,13,0.521,7,1,0.03,0.00244,0.000135,0.292,0.566,175.926,171818.0
46,13,0.588,2,1,0.0802,0.144,0.000511,0.0369,0.682,92.992,194332.0
56,13,0.282,11,0,0.114,0.000839,3.02e-05,0.0699,0.418,175.798,161054.0
54,13,0.341,5,1,0.0508,8.21e-05,0.000692,0.118,0.594,181.062,217907.0
41,13,0.293,2,0,0.095,4.2e-05,0.0325,0.197,0.507,106.113,251973.0
41,13,0.381,7,1,0.0375,2.5e-05,0.723,0.125,0.499,127.424,282160.0
46,13,0.323,0,1,0.125,0.00249,0.571,0.104,0.255,152.827,347875.0
1,13,0.468,1,1,0.0301,0.038,0.0869,0.0956,0.431,83.726,387669.0
34,13,0.214,5,0,0.157,0.000359,0.708,0.0942,0.391,130.433,346117.0
34,13,0.329,10,0,0.0475,1.89e-05,0.241,0.112,0.301,140.839,339573.0
30,13,0.358,6,1,0.0299,0.00432,0.901,0.126,0.0397,130.803,142618.0
37,13,0.614,0,1,0.0264,0.00152,0.000768,0.0953,0.502,106.455,199506.0
12,13,0.211,10,1,0.0474,0.000146,0.901,0.531,0.439,118.316,281844.0
3,13,0.395,7,1,0.033,0.214,0.0167,0.196,0.679,189.139,180067.0
43,13,0.351,11,0,0.11,0.0394,0.0345,0.217,0.502,167.935,185973.0
68,13,0.759,6,0,0.0468,0.00796,8.18e-05,0.0605,0.944,105.598,309760.0
19,13,0.402,10,1,0.14,0.0383,1.19e-06,0.266,0.516,170.02,272267.0
3,13,0.65,9,1,0.0372,0.0526,4.62e-06,0.13,0.593,115.51,254267.0
44,13,0.601,5,0,0.0463,0.00912,0.256,0.264,0.934,77.742,201280.0
40,13,0.649,2,1,0.0485,0.0158,4.41e-05,0.161,0.489,126.059,219745.0
54,13,0.467,0,1,0.0264,0.236,0.125,0.187,0.704,81.754,350467.0
3,13,0.545,0,1,0.0396,0.408,0.045,0.16,0.714,152.217,436000.0
21,13,0.404,1,1,0.0668,0.577,0.297,0.287,0.498,115.672,423840.0
47,13,0.542,7,1,0.062,0.052,0.000191,0.056,0.445,82.371,243160.0
3,13,0.504,6,0,0.0474,0.0568,0.002,0.238,0.426,147.955,215699.0
46,13,0.825,2,0,0.0448,0.00907,0.0,0.0461,0.791,98.204,314147.0
59,13,0.412,7,1,0.0266,0.00596,0.112,0.209,0.557,155.431,333733.0
55,13,0.458,2,0,0.0711,0.00255,0.147,0.595,0.535,62.469,249600.0
52,13,0.567,9,1,0.0435,0.29,0.426,0.121,0.625,99.93,267480.0
54,13,0.552,2,1,0.0339,0.0282,1.44e-05,0.134,0.384,85.002,189510.0
67,13,0.498,7,0,0.0317,0.00686,0.0,0.362,0.218,138.099,183853.0
56,13,0.485,4,1,0.0568,0.000776,0.00244,0.642,0.494,99.983,198680.0
36,13,0.382,7,1,0.0365,0.00268,0.919,0.254,0.4,145.918,172384.0
56,13,0.545,1,1,0.0706,0.0128,2.33e-06,0.367,0.682,124.061,248400.0
44,13,0.339,10,1,0.0343,0.000318,0.00883,0.12,0.636,146.671,246101.0
48,13,0.422,2,1,0.0548,0.00256,2.35e-05,0.0765,0.159,139.984,240987.0
53,13,0.509,9,1,0.0525,0.0022,0.000267,0.0961,0.653,102.999,189131.0
49,13,0.458,6,0,0.111,0.0014,0.000105,0.135,0.695,84.954,248147.0
43,13,0.529,6,1,0.0315,0.000241,0.000256,0.114,0.534,84.015,235957.0
72,13,0.714,6,1,0.0399,0.206,0.0,0.0731,0.964,124.13,194147.0
3,13,0.54,2,1,0.0475,0.0845,0.0,0.221,0.577,83.979,224855.0
48,13,0.386,10,1,0.0443,0.0279,0.00127,0.513,0.527,171.118,200064.0
11,13,0.231,2,1,0.0511,0.000776,0.000292,0.414,0.368,90.714,243823.0
65,13,0.535,0,1,0.0647,0.0297,0.126,0.0482,0.689,96.004,222960.0
46,13,0.676,2,1,0.0814,0.0385,0.0,0.256,0.814,160.027,173250.0
0,13,0.595,6,1,0.0335,0.00186,0.0246,0.112,0.328,97.916,274061.0
20,13,0.324,2,1,0.0528,0.000128,0.0327,0.248,0.438,112.012,209480.0
44,13,0.459,9,1,0.0569,0.0274,3.1e-06,0.0829,0.58,166.017,222173.0
38,13,0.245,6,0,0.045,0.000287,0.000225,0.275,0.648,171.272,204760.0
66,13,0.364,2,1,0.0485,0.16,1.58e-05,0.315,0.677,175.878,234600.0
42,13,0.513,4,0,0.0372,0.0529,3.67e-06,0.158,0.333,76.989,200987.0
39,13,0.366,3,0,0.0611,0.00121,0.23,0.114,0.446,126.849,243893.0
29,13,0.643,9,0,0.036,0.0197,0.0,0.0892,0.42,94.985,118834.0
53,13,0.427,10,0,0.197,0.00297,0.0,0.671,0.412,150.134,193987.0
28,13,0.552,1,1,0.0494,0.00023,0.000502,0.0666,0.499,134.962,205600.0
72,13,0.619,11,0,0.0353,0.00165,0.0109,0.331,0.777,129.267,211933.0
63,13,0.485,2,0,0.0307,0.000173,0.00686,0.125,0.551,94.867,311000.0
45,13,0.476,0,1,0.0258,0.0788,0.0,0.124,0.297,140.15,199360.0
66,13,0.426,2,1,0.0701,0.00162,0.105,0.0789,0.539,127.059,205600.0
41,13,0.46,1,0,0.0982,0.000289,6.62e-06,0.329,0.302,92.51,212950.0
74,13,0.674,8,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,121160.0
1,13,0.559,6,1,0.128,7.46e-05,0.00265,0.375,0.268,115.016,278789.0
70,13,0.429,8,1,0.0733,0.000209,0.124,0.371,0.525,179.956,278027.0
22,13,0.407,4,0,0.0915,0.0996,0.000636,0.351,0.427,143.938,298107.0
71,13,0.324,6,0,0.102,0.032,0.0321,0.0961,0.543,168.131,178440.0
50,13,0.163,2,1,0.0561,0.00107,0.0,0.279,0.616,167.872,189770.0
42,13,0.427,4,1,0.12,2.92e-05,0.0114,0.386,0.313,77.511,304363.0
0,13,0.348,4,0,0.0435,1.66e-06,0.655,0.129,0.235,89.796,325382.0
21,13,0.321,7,1,0.426,0.0115,2.22e-06,0.113,0.358,149.528,298707.0
70,99,0.91,1,0,0.344,0.022,0.0,0.137,0.53,149.953,276333.0
71,99,0.747,1,1,0.382,0.155,0.0,0.137,0.283,143.931,188320.0
62,99,0.787,6,0,0.114,0.33,4.63e-05,0.0994,0.494,142.0,177723.0
56,99,0.7,4,0,0.177,0.0471,0.0,0.1,0.542,75.973,258680.0
65,99,0.748,11,0,0.172,0.0267,0.0,0.334,0.519,133.929,222200.0
59,99,0.71,5,0,0.04,0.00908,0.0,0.162,0.806,160.012,267293.0
55,99,0.704,7,1,0.351,0.165,0.0,0.54,0.529,124.087,233840.0
68,99,0.835,8,0,0.23,0.00647,0.0,0.29,0.626,82.038,274387.0
55,99,0.851,7,1,0.181,0.00472,0.0,0.0783,0.897,144.092,254707.0
62,99,0.86,6,0,0.307,0.0361,4.07e-05,0.113,0.79,143.184,271053.0
74,99,0.76,1,1,0.0391,0.00544,0.0,0.241,0.361,131.497,263773.0
57,99,0.875,1,1,0.0635,0.0198,0.0,0.11,0.159,87.142,200933.0
65,99,0.84,10,1,0.0797,0.16,0.0,0.406,0.617,116.59,188493.0
68,99,0.653,9,0,0.0353,0.00342,0.0,0.0887,0.272,137.616,321293.0
65,99,0.888,1,0,0.0612,0.0986,0.0,0.131,0.609,84.003,241840.0
52,99,0.781,1,0,0.0903,0.00888,0.003,0.12,0.317,156.068,230707.0
56,99,0.422,10,0,0.323,0.422,0.0,0.317,0.654,187.027,260276.0
66,99,0.761,10,0,0.334,0.0692,0.0,0.133,0.141,155.001,200377.0
51,99,0.842,7,1,0.264,0.0439,7.37e-06,0.108,0.683,76.469,158496.0
74,99,0.68,9,0,0.0709,0.0161,0.0,0.261,0.467,150.053,249533.0
55,99,0.725,1,0,0.0707,0.00113,0.0,0.14,0.199,174.083,250027.0
47,99,0.801,1,1,0.0309,0.00364,0.0,0.0783,0.204,142.1,263440.0
60,99,0.789,11,1,0.0331,0.108,0.0,0.355,0.647,133.301,236600.0
49,99,0.771,8,1,0.152,0.0172,0.0,0.0875,0.713,155.967,259733.0
59,99,0.721,1,1,0.306,0.00469,0.0103,0.199,0.568,159.967,228933.0
51,99,0.813,4,1,0.232,0.224,0.0,0.134,0.699,146.073,324173.0
66,99,0.596,6,0,0.0755,0.0111,0.0,0.174,0.459,165.015,206567.0
